,n_uhc,n_upc,year,yweight,resid,region,age,sex,ppinc_1,nummonth,educat,healthev,weight,height,sport,smoker,htype,hsize,ch0_5,ch6_12,ch13_17,elder,inc_1,inc_2,inc_3,inc_4,inc_5,inc_6,inc_7,inc_8,inc_9,inc_10,inc_11,cashinc,inkind,privlg,totalinc,exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_6_1,exp_6_2,exp_7,exp_8,exp_9,exp_10,exp_11,exp_12,exp_13,exp_14,exp_15,exp_16,exp_17,exp_17_1,exp_18,exp_19,exp_20,exp_21,exp_22,exp_23,exp_24,exp_25,exp_26,totalexp,hh_blint,hh_int1,hh_int2,hh_int3,hh_int4,bmi,savings
7472,4148.0,1.0,2017.0,366,Minsk city,Minsk city,34.0,Female,20.0,1.0,"Higher education, After Higher education","Not very good, but not bad",61.0,164.0,No,No,2 and more adults with children,4.0,1.0,1.0,0.0,0.0,1157.7441666666666,0.0,509.16666666666663,0.0,319.04583333333335,219.37500000000003,0.0,100.0,1666.6666666666667,0.0,0.0,3971.9983333333334,58.86020833333333,0.0,4030.8585416666665,537.5020833333333,23.669583333333335,109.2575,60.22083333333333,0.0,74.00833333333334,0.0,72.47,140.25916666666666,18.886666666666667,15.662500000000001,0.0,86.625,1916.6666666666667,109.80833333333335,270.05583333333334,0.6875,44.515,92.5,0.0,116.56083333333333,174.9908333333333,0.0,1100.0,0.0,0.0,183.33333333333331,0.0,0.0,5075.210000000001,1.0,1.0,1.0,1.0,1.0,22.679952409280194,-1044.3514583333344
3718,2043.0,2.0,2017.0,476,Large city,Gomel oblast,24.0,Male,529.2558333333334,12.0,Secondary specialized education,Good,70.0,182.0,"Yes, in free time",No,2 and more adults with children,3.0,0.0,0.0,1.0,0.0,824.01,0.0,0.0,173.25,0.0,0.0,0.0,12.5,0.0,0.0,0.0,1009.76,17.793750000000003,41.98416666666667,1069.5379166666667,323.81958333333336,0.0,68.99166666666667,42.5,0.0,69.09416666666668,0.0,69.09416666666668,15.783333333333335,0.0,2.970833333333333,25.18,0.0,0.0,100.43,150.4425,1.4191666666666667,0.0,132.11875,132.11875,27.773333333333337,10.25,0.0,8.333333333333334,0.0,0.0,25.666666666666668,1.25,0.0,1006.0233333333333,1.0,1.0,1.0,1.0,1.0,21.132713440405748,63.51458333333335
4378,2394.0,2.0,2017.0,476,Small city,Gomel oblast,39.0,Female,531.4525,12.0,Secondary specialized education,"Not very good, but not bad",58.0,164.0,No,No,2 and more adults with children,3.0,0.0,0.0,1.0,0.0,1169.2025,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,1191.7025,45.77717083333333,35.833333333333336,1273.3130041666668,310.69875,8.747916666666665,142.6275,71.71666666666667,0.0,61.354166666666664,0.0,61.354166666666664,11.108333333333333,1.0833333333333333,50.263333333333335,39.44416666666667,0.0,0.0,69.59583333333333,107.25500000000001,3.1900000000000004,0.0,3.5,3.5,116.96666666666667,14.583333333333332,0.0,0.0,0.0,1.125,0.0,283.8333333333333,0.0,1297.0933333333335,1.0,1.0,1.0,1.0,1.0,21.564544913741823,-23.78032916666666
2478,1374.0,1.0,2017.0,668,Small city,Vitebsk oblast,49.0,Female,681.6808333333333,11.0,"Higher education, After Higher education","Not very good, but not bad",58.0,158.0,No,No,Single parent household,2.0,0.0,0.0,1.0,0.0,681.6808333333333,0.0,0.0,172.41666666666666,0.0,0.0,0.0,15.833333333333332,0.0,0.0,0.0,869.9308333333333,74.10222083333333,0.0,944.0330541666667,344.5458333333333,14.3,76.75,34.81666666666667,0.0,104.28750000000001,0.0,89.91250000000001,12.958333333333332,0.0,2.783333333333333,11.908333333333333,101.16666666666666,0.0,84.46666666666668,61.56666666666668,5.608333333333333,0.0,36.42666666666666,36.42666666666666,26.43333333333333,12.166666666666666,0.0,0.0,0.0,1.3333333333333333,69.47666666666667,95.24999999999999,0.0,1096.245,1.0,1.0,1.0,1.0,1.0,23.233456176894723,-152.21194583333317
7642,4249.0,1.0,2017.0,523,Minsk city,Minsk city,58.0,Female,678.5975,12.0,Secondary specialized education,Good,96.0,167.0,No,No,Single parent household,2.0,0.0,1.0,0.0,1.0,678.5975,0.0,0.0,326.61,0.0,0.0,0.0,116.16666666666667,0.0,0.0,0.0,1121.3741666666665,32.11052291666667,30.3575,1183.842189583333,342.625,9.815000000000001,46.082499999999996,20.9225,0.0,94.55083333333333,0.0,67.94833333333332,76.6925,0.0,66.25166666666667,18.345,1.5,27.0,88.82916666666667,48.045833333333334,4.7508333333333335,0.0,13.765,13.765,44.82666666666667,14.583333333333334,10.05,0.0,310.0,15.155,32.94166666666667,52.5,0.0,1339.2325,1.0,1.0,1.0,1.0,1.0,34.42217361683818,-155.39031041666703
2562,1425.0,1.0,2017.0,530,Small city,Vitebsk oblast,63.0,Female,0.0,0.0,"Higher education, After Higher education",Bad,78.0,163.0,No,Yes,All adults older working age,2.0,0.0,0.0,0.0,2.0,8.333333333333334,0.0,0.0,678.2725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.6058333333333,71.94095833333334,9.0,767.5467916666666,369.6429166666667,47.72666666666667,12.25,11.25,0.0,36.79083333333334,8.421666666666667,23.36916666666667,30.991666666666667,0.0,34.583333333333336,6.066666666666667,0.0,0.0,19.924999999999997,23.257500000000004,0.0,0.0,0.0,0.0,5.3125,1.5833333333333333,2.2,66.66666666666667,12.5,1.9166666666666667,16.666666666666668,20.833333333333336,0.0,720.16375,1.0,1.0,1.0,1.0,1.0,29.357521924046825,47.3830416666666
10292,5700.0,2.0,2017.0,419,Large city,Mogilev oblast,65.0,Female,336.2583333333333,12.0,"Higher education, After Higher education","Not very good, but not bad",79.0,168.0,No,No,All adults older working age,2.0,0.0,0.0,0.0,2.0,579.0083333333333,0.0,0.0,597.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.8633333333335,27.62397083333333,0.0,1204.4873041666667,498.98625,0.0,31.811666666666667,32.357499999999995,0.0,78.20333333333333,0.0,71.27666666666667,53.70750000000001,0.0,40.065,46.237500000000004,106.26750000000001,0.0,43.04833333333333,67.41708333333334,0.0,0.0,76.59166666666665,76.59166666666665,31.9225,0.8383333333333334,12.913333333333334,31.666666666666664,0.0,7.083333333333334,0.0,0.0,0.0,1159.1175,1.0,1.0,1.0,1.0,1.0,27.99036281179139,45.369804166666654
2957,1645.0,1.0,2017.0,526,Rural,Vitebsk oblast,33.0,Female,445.18416666666667,12.0,"Higher education, After Higher education",Good,58.0,171.0,No,No,2 and more adults with children,4.0,1.0,1.0,0.0,0.0,659.4116666666666,0.0,0.0,0.0,0.0,0.0,0.0,192.5,0.0,0.0,0.0,851.9116666666667,29.132458333333336,0.0,881.044125,278.0391666666667,0.0,14.75,17.416666666666664,0.0,86.43166666666666,0.0,86.43166666666666,8.766666666666667,92.58333333333333,15.168333333333333,0.0,27.71,0.0,59.3225,29.928333333333335,1.11,12.225,26.39,26.39,25.999166666666667,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.4241666666667,1.0,1.0,1.0,1.0,1.0,19.835162956123252,180.61995833333333
6665,3656.0,1.0,2017.0,647,Minsk city,Minsk city,59.0,Female,0.0,0.0,Secondary specialized education,"Not very good, but not bad",63.0,158.0,No,No,Household without children,2.0,0.0,0.0,0.0,1.0,501.5958333333333,0.0,0.0,323.8833333333333,0.0,0.0,0.0,10.833333333333334,0.0,0.0,0.25,836.5625,79.35919166666665,0.0,915.9216916666667,398.7854166666666,30.62041666666667,21.548333333333332,17.333333333333332,0.0,102.10916666666667,0.0,64.18166666666667,56.405,0.0,34.88916666666667,37.96666666666666,126.73166666666667,0.0,35.51833333333334,18.243333333333332,0.0,0.0,12.155000000000001,12.155000000000001,11.293333333333331,10.333333333333334,7.875,4.166666666666667,174.69083333333333,11.349166666666667,0.0,43.916666666666664,0.0,1155.9308333333333,1.0,1.0,1.0,1.0,1.0,25.236340330075304,-240.00914166666666
1063,592.0,2.0,2017.0,406,Rural,Brest oblast,53.0,Female,0.0,0.0,"Higher education, After Higher education","Not very good, but not bad",62.0,163.0,"Yes, in free time",No,Household without children,2.0,0.0,0.0,0.0,0.0,1816.6666666666667,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831.4166666666667,16.815936249999996,0.0,1848.2326029166666,251.80208333333334,37.78916666666667,221.19916666666668,129.38333333333335,0.0,54.95583333333334,0.0,53.87583333333334,39.70833333333333,0.5833333333333334,6.062500000000001,55.62166666666666,72.76666666666667,0.0,41.64916666666666,72.75208333333333,0.0,0.0,46.04166666666667,46.04166666666667,34.52666666666667,28.249166666666664,36.16458333333333,445.41666666666663,0.0,0.0,0.0,263.3333333333333,0.0,1838.0054166666664,1.0,1.0,1.0,1.0,1.0,23.335466144755166,10.227186250000159
2999,1667.0,1.0,2017.0,214,Rural,Vitebsk oblast,50.0,Female,282.8066666666666,12.0,Secondary specialized education,"Not very good, but not bad",108.0,167.0,"Yes, in free time",No,Single parent household,2.0,0.0,0.0,1.0,0.0,282.8066666666666,15.833333333333332,0.0,171.22333333333336,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,473.19666666666666,146.84983541666668,30.666666666666668,650.71316875,242.17125,30.468749999999996,14.03833333333333,16.570833333333333,0.0,56.223333333333336,13.333333333333334,27.59,7.109166666666666,0.0,3.8850000000000007,19.416666666666668,0.0,0.0,42.042500000000004,34.68625,0.0,0.0,16.417499999999997,6.250833333333333,5.670833333333334,79.8625,0.8333333333333334,5.833333333333333,132.575,2.145,5.875,5.0,0.0,720.8245833333333,1.0,1.0,1.0,1.0,1.0,38.72494531894295,-70.11141458333327
8493,4730.0,2.0,2017.0,438,Small city,Minsk oblast,64.0,Male,0.0,0.0,"Higher education, After Higher education","Not very good, but not bad",81.0,184.0,No,Yes,All adults older working age,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,642.5466666666667,0.0,22.083333333333336,0.0,0.0,0.0,0.0,0.0,664.6300000000001,51.596874166666666,0.0,716.2268741666667,277.23333333333335,35.04875,15.030833333333335,3.0833333333333335,0.0,79.72333333333334,0.0,56.9075,39.68416666666667,0.0,22.85333333333333,2.4691666666666667,2.5,0.0,5.614166666666667,17.615833333333335,0.0,0.0,33.333333333333336,33.333333333333336,13.201666666666668,5.25,7.035,116.66666666666667,0.0,4.510833333333333,23.625,29.416666666666668,0.0,733.8954166666666,1.0,1.0,1.0,1.0,1.0,23.92485822306238,-17.668542499999944
10317,5716.0,1.0,2017.0,0,Large city,Mogilev oblast,42.0,Female,0.0,0.0,"Higher education, After Higher education","Not very good, but not bad",75.0,165.0,No,No,2 and more adults with children,3.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,27.548209366391188,
655,356.0,2.0,2017.0,463,Large city,Brest oblast,62.0,Female,0.0,0.0,Secondary specialized education,"Not very good, but not bad",83.0,156.0,No,No,All adults older working age,2.0,0.0,0.0,0.0,2.0,269.10083333333336,0.0,0.0,502.4475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.5483333333334,46.37966041666667,0.075,818.00299375,232.1383333333333,17.409583333333334,6.385,0.125,0.0,56.995000000000005,0.0,43.67,14.110833333333332,3.0749999999999997,35.195,2.9175,96.08083333333333,0.0,69.555,72.44666666666666,0.0,0.0,0.0,0.0,7.639166666666668,14.077499999999999,7.615,83.33333333333333,1.1166666666666667,3.3333333333333335,0.0,38.75,0.0,762.29875,1.0,1.0,1.0,1.0,1.0,34.10585141354372,55.70424374999993
543,286.0,1.0,2017.0,504,Large city,Brest oblast,70.0,Female,0.0,0.0,Secondary specialized education,"Not very good, but not bad",70.0,154.0,"Yes, in free time",No,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,324.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.76,0.0,0.2308333333333333,324.9908333333333,142.16375,0.0,1.6666666666666665,0.7541666666666668,0.0,39.71000000000001,0.0,38.29333333333334,2.1008333333333336,0.0,21.756666666666668,3.6066666666666665,0.0,0.0,10.773333333333333,10.096666666666666,0.0,0.0,0.0,0.0,4.644166666666666,0.0,0.0,54.16666666666667,0.0,0.0,8.333333333333334,10.833333333333334,0.0,310.60625000000005,1.0,1.0,1.0,1.0,1.0,29.515938606847698,14.38458333333324
3085,1710.0,2.0,2017.0,427,Rural,Vitebsk oblast,35.0,Male,485.0,12.0,Secondary specialized education,Good,85.0,176.0,No,No,2 and more adults with children,3.0,0.0,1.0,0.0,0.0,765.5000000000001,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,5.0,783.8333333333334,28.777147916666667,0.0,812.61048125,247.5458333333333,12.198333333333332,63.82,22.583333333333332,0.0,101.905,0.0,43.03333333333333,25.9525,5.954166666666667,12.67,13.236666666666666,2.0833333333333335,0.0,65.01833333333333,26.62833333333333,2.3750000000000004,0.0,1.6666666666666667,1.6666666666666667,21.865,20.748333333333335,0.23416666666666666,66.66666666666666,0.0,2.4683333333333337,33.17583333333333,1.5,0.0,750.2958333333332,1.0,1.0,1.0,1.0,1.0,27.44059917355372,62.314647916666786
7214,4000.0,2.0,2017.0,647,Minsk city,Minsk city,30.0,Male,0.0,0.0,"Higher education, After Higher education",,,,,,Household without children,2.0,0.0,0.0,0.0,1.0,354.82666666666665,0.0,0.0,479.3933333333334,0.0,0.0,249.27,0.0,0.0,0.0,59.833333333333336,1143.3233333333333,0.0,33.333333333333336,1176.6566666666665,346.8883333333333,0.0,0.0,0.0,0.0,68.47999999999999,0.0,68.47999999999999,7.683333333333334,0.0,152.84,41.346666666666664,0.0,0.0,54.79333333333333,66.71333333333334,0.0,0.0,38.935,38.935,22.506666666666664,0.0,0.0,333.3333333333333,0.0,0.0,10.0,66.66666666666667,0.0,1210.1866666666665,2.0,2.0,2.0,2.0,1.0,,-33.52999999999997
6981,3849.0,1.0,2017.0,580,Minsk city,Minsk city,79.0,Female,0.0,0.0,Secondary specialized education,Bad,95.0,167.0,No,No,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,363.83583333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.83583333333337,32.3470875,82.18083333333333,478.36375416666664,145.51624999999999,13.844999999999999,14.923333333333334,0.0,0.0,34.235,0.0,34.235,2.8049999999999997,0.0,34.4975,0.0,0.0,0.0,12.861666666666666,4.623333333333334,0.0,0.0,0.0,0.0,9.841666666666667,4.899166666666667,0.5958333333333333,33.333333333333336,0.0,15.356666666666666,0.0,37.5,0.0,364.83375,1.0,1.0,1.0,1.0,1.0,34.06360930832945,113.53000416666663
4657,2549.0,3.0,2017.0,455,Rural,Gomel oblast,79.0,Female,0.0,0.0,Basic education,Bad,57.0,160.0,No,No,All adults older working age,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,755.5266666666666,0.0,164.25666666666666,0.0,4.166666666666667,0.0,0.0,70.81166666666667,994.7616666666665,7.043878333333334,37.57,1039.3755449999999,332.9320833333333,37.96666666666667,4.648333333333333,14.333333333333334,0.0,56.08916666666666,0.0,56.08916666666666,22.270833333333336,0.0,26.29833333333333,17.025,0.0,0.0,40.10166666666667,16.10666666666667,0.0,0.0,38.333333333333336,38.333333333333336,98.5175,81.51666666666667,2.796666666666667,0.0,0.0,0.0,0.0,471.8333333333333,0.0,1260.7695833333332,1.0,1.0,1.0,1.0,1.0,22.265624999999996,-221.39403833333336
6486,3555.0,2.0,2017.0,366,Minsk city,Minsk city,75.0,Female,0.0,0.0,Basic education,"Not very good, but not bad",68.0,169.0,"Yes, in free time",No,2 and more adults with children,4.0,1.0,1.0,0.0,1.0,276.4866666666667,0.0,0.0,329.35,0.0,0.0,0.0,290.8333333333333,0.0,0.0,0.0,896.6700000000001,47.41735416666667,1.1083333333333334,945.1956875000001,325.5420833333333,17.429166666666667,13.331666666666665,9.25,0.0,71.74083333333333,0.0,71.74083333333333,4.560833333333333,0.0,22.1725,34.795833333333334,0.0,0.0,23.92,19.860833333333336,0.5583333333333333,23.566666666666666,48.479166666666664,48.479166666666664,13.132499999999999,2.0833333333333335,0.44999999999999996,208.33333333333331,0.0,0.0,5.78,0.8333333333333334,0.0,845.8204166666667,1.0,1.0,1.0,1.0,1.0,23.80869017191275,99.37527083333339
2086,1138.0,1.0,2017.0,566,Large city,Vitebsk oblast,66.0,Female,0.0,0.0,Secondary specialized education,"Not very good, but not bad",65.0,162.0,"Yes, in free time",No,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,305.03166666666664,0.0,0.0,0.0,10.0,0.0,0.0,0.0,315.03166666666664,0.0,0.0,315.03166666666664,160.0575,23.854999999999997,18.7725,7.55,0.0,49.525833333333324,0.0,34.897499999999994,5.570833333333334,0.0,23.615,5.408333333333333,0.0,0.0,9.361666666666666,46.48583333333333,0.0,0.0,0.0,0.0,13.016666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,25.208333333333332,0.0,390.09416666666664,1.0,1.0,1.0,1.0,1.0,24.76756591982929,-75.0625
7540,4188.0,1.0,2017.0,795,Minsk city,Minsk city,31.0,Male,1283.9541666666667,12.0,"Higher education, After Higher education","Not very good, but not bad",105.0,178.0,No,Yes,2 and more adults with children,3.0,1.0,0.0,0.0,0.0,1364.5716666666667,0.0,0.0,0.0,268.5783333333334,0.0,0.0,134.16666666666669,0.0,0.0,0.0,1767.3166666666666,16.444458333333333,0.0,1783.761125,399.26375,67.01041666666666,52.26583333333333,10.899999999999999,0.43333333333333335,236.2741666666667,0.4058333333333333,100.89916666666667,28.2875,0.9874999999999999,148.66166666666666,6.739999999999999,114.50916666666667,0.0,83.58333333333333,63.66749999999999,34.983333333333334,0.0,29.791666666666668,29.791666666666668,109.60083333333333,15.591666666666665,0.0,388.3333333333333,0.0,1.3583333333333334,5.7250000000000005,0.0,0.0,1797.9683333333335,1.0,1.0,1.0,1.0,1.0,33.13975508142911,-14.207208333333483
6876,3781.0,1.0,2017.0,580,Minsk city,Minsk city,62.0,Female,861.05,12.0,"Higher education, After Higher education","Not very good, but not bad",66.0,176.0,"Yes, in free time",No,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,861.05,0.0,0.0,321.2058333333334,0.0,0.0,0.0,16.666666666666668,0.0,200.0,0.0,1398.9225,34.63730833333334,0.0,1433.5598083333334,178.07416666666663,1.21875,128.945,6.1275,12.445833333333333,37.97,0.0,37.501666666666665,17.203333333333333,0.0,22.953333333333333,41.608333333333334,49.80166666666666,1500.0,16.343333333333334,25.987916666666667,0.0,0.0,46.19583333333333,11.8625,10.909166666666666,34.861666666666665,0.0,317.3333333333333,0.0,2.9583333333333335,0.0,15.416666666666668,0.0,2466.3541666666665,1.0,1.0,1.0,1.0,1.0,21.306818181818183,-1032.794358333333
6695,3675.0,1.0,2017.0,366,Minsk city,Minsk city,37.0,Male,1757.0349999999999,12.0,"Higher education, After Higher education",Good,120.0,178.0,No,No,2 and more adults with children,4.0,2.0,0.0,0.0,0.0,2242.4791666666665,0.0,0.0,0.0,19.705833333333334,0.0,0.0,0.0,0.0,0.0,0.0,2262.185,14.968579166666665,0.0,2277.1535791666665,537.4616666666667,87.39500000000001,61.72499999999999,37.994166666666665,0.0,108.85,0.0,99.65333333333334,131.73166666666668,0.0,44.55,34.02166666666666,8.6,0.0,73.77166666666666,312.96333333333337,151.92416666666668,152.21666666666667,12.133333333333333,12.133333333333333,101.41083333333334,52.0175,0.0,291.66666666666663,0.0,8.75,0.0,30.45833333333333,0.0,2239.6416666666664,1.0,1.0,1.0,1.0,1.0,37.87400580734756,37.51191250000011
6174,3386.0,1.0,2017.0,708,Rural,Grodno oblast,67.0,Female,0.0,0.0,Secondary education,"Not very good, but not bad",59.0,158.0,"Yes, in free time",No,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,331.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.885,103.77064583333335,0.435,436.0906458333333,101.79708333333335,0.0,2.6833333333333336,2.7449999999999997,0.0,33.23083333333334,0.0,28.230833333333333,19.3825,0.0,4.865,2.0883333333333334,0.0,0.0,13.329166666666667,16.219166666666666,0.0,0.0,0.0,0.0,7.613333333333333,1.0833333333333333,29.486666666666668,25.0,0.0,0.0,0.0,83.33333333333334,0.0,342.8570833333334,1.0,1.0,1.0,1.0,1.0,23.634033007530842,93.23356249999995
9641,5352.0,2.0,2017.0,830,Rural,Minsk oblast,51.0,Female,601.8383333333333,11.0,"Higher education, After Higher education","Not very good, but not bad",66.0,164.0,No,No,Lone person (no pensioner),1.0,0.0,0.0,0.0,0.0,937.1474999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.33333333333334,1135.4808333333333,90.5955541666667,0.0,1226.0763875000002,152.6975,73.43833333333333,27.689166666666665,4.0,0.0,57.9825,25.0,32.19083333333333,34.9925,0.0,24.395833333333332,0.0,75.25,0.0,45.55916666666667,28.79083333333333,0.0,0.0,0.0,0.0,8.621666666666666,55.74333333333333,80.0425,25.0,314.53,1.0358333333333334,91.66666666666667,106.66666666666667,0.0,1208.1024999999997,1.0,1.0,1.0,1.0,1.0,24.538964901844146,17.9738875000005
9741,5407.0,1.0,2017.0,600,Large city,Mogilev oblast,65.0,Female,180.0,12.0,Secondary education,"Not very good, but not bad",52.0,164.0,No,Yes,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,180.0,0.0,0.0,307.36333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.36333333333334,1.9305,0.0,489.29383333333334,142.15791666666667,0.0,1.4508333333333334,7.75,0.0,72.51833333333335,0.0,58.995000000000005,5.651666666666667,0.0,7.6625,19.896666666666665,0.0,0.0,13.055833333333334,12.615,0.0,0.0,0.0,0.0,14.230833333333333,0.5,0.0,0.0,13.32,0.0,0.0,93.75,0.0,404.55958333333336,1.0,1.0,1.0,1.0,1.0,19.333729922665082,84.73424999999997
5761,3159.0,1.0,2017.0,544,Small city,Grodno oblast,78.0,Female,0.0,0.0,Basic education,"Not very good, but not bad",60.0,158.0,No,No,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,386.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.5,62.68983749999999,0.0,449.1898375,212.33625000000004,0.0,4.206666666666667,4.166666666666667,0.0,56.879999999999995,0.0,24.465,3.611666666666667,0.0,2.11,0.31666666666666665,0.0,0.0,5.012499999999999,2.066666666666667,0.0,0.0,0.0,0.0,3.3425000000000002,1.4966666666666668,15.093333333333332,0.0,0.0,0.0,0.0,62.5,0.0,373.13958333333335,1.0,1.0,1.0,1.0,1.0,24.034609838166958,76.05025416666666
5324,2906.0,1.0,2017.0,415,Large city,Grodno oblast,44.0,Male,270.3566666666667,12.0,"Higher education, After Higher education","Not very good, but not bad",106.0,196.0,No,No,Household without children,2.0,0.0,0.0,0.0,0.0,549.5233333333333,0.0,0.0,578.8533333333334,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,1141.71,57.0646,0.0,1198.7746,349.59,128.78666666666666,79.01416666666667,20.5725,0.2916666666666667,87.56833333333333,0.0,83.01416666666667,34.13583333333333,1.6666666666666667,25.40416666666667,24.866666666666667,123.11083333333332,0.0,61.88333333333333,19.97583333333333,0.0,0.0,51.66666666666667,51.66666666666667,29.7975,4.628333333333334,3.3033333333333337,107.875,12.508333333333335,5.083333333333334,15.0,41.416666666666664,0.0,1228.1458333333335,1.0,1.0,1.0,1.0,1.0,27.59266972094961,-29.37123333333352
8906,4967.0,1.0,2017.0,3615,Rural,Minsk oblast,58.0,Female,0.0,0.0,Secondary specialized education,"Not very good, but not bad",75.0,165.0,No,No,2 and more adults with children,5.0,1.0,0.0,0.0,2.0,488.33333333333337,0.0,0.0,431.5,137.98166666666668,209.41833333333332,0.0,19.166666666666668,0.0,0.0,0.0,1286.4,65.74872083333334,2.3333333333333335,1354.4820541666668,536.4470833333334,94.29875,36.76583333333333,22.695000000000004,0.0,83.65,11.666666666666666,30.361666666666665,92.7725,40.725,17.760833333333334,1.0333333333333334,187.54999999999998,0.0,86.26333333333334,13.545,0.0,0.0,0.0,0.0,36.38166666666666,27.9875,22.4,0.0,26.959166666666665,0.0,0.0,35.0,0.0,1362.235,1.0,1.0,1.0,1.0,1.0,27.548209366391188,-7.752945833333115
9065,5054.0,1.0,2017.0,535,Rural,Minsk oblast,31.0,Male,0.0,0.0,"Higher education, After Higher education",Good,78.0,185.0,"Yes, in free time",No,2 and more adults with children,3.0,1.0,0.0,0.0,0.0,835.2158333333334,0.0,0.0,0.0,268.5783333333334,0.0,0.0,90.83333333333333,0.0,0.0,0.0,1194.6275,264.38642500000003,0.0,1459.013925,300.86583333333334,25.669583333333335,63.61833333333333,31.33,0.0,71.44916666666667,0.0,71.44916666666667,89.23333333333333,0.0,20.3775,27.692500000000003,6.208333333333334,0.0,97.66666666666666,37.10708333333333,0.0,0.0,0.0,0.0,46.524166666666666,41.38833333333333,3.0387500000000003,260.0,0.0,0.0,0.0,11.666666666666666,0.0,1133.83625,1.0,1.0,1.0,1.0,1.0,22.79035792549306,325.1776749999999
5982,3278.0,1.0,2017.0,429,Rural,Grodno oblast,61.0,Male,0.0,0.0,Secondary education,Good,90.0,176.0,No,No,All adults older working age,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,555.6866666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.6866666666667,81.54715833333333,0.26666666666666666,637.5004916666667,186.70291666666662,39.86125,2.3216666666666663,12.666666666666666,0.0,22.266666666666666,10.916666666666666,11.350000000000001,1.6741666666666666,0.0,5.9575,1.8975,31.68333333333333,0.0,8.125,27.46125,0.0,0.0,0.0,0.0,10.105,4.4,2.3833333333333333,173.33333333333331,0.0,0.0,0.0,52.5,0.0,583.3395833333333,1.0,1.0,1.0,1.0,1.0,29.054752066115704,54.160908333333396
2405,1329.0,1.0,2017.0,530,Large city,Vitebsk oblast,39.0,Male,649.8333333333334,12.0,"Higher education, After Higher education",Good,95.0,195.0,"Yes, in free time",No,Household without children,2.0,0.0,0.0,0.0,0.0,951.4900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.4900000000001,37.403383333333345,0.0,988.8933833333334,265.1795833333333,0.8666666666666667,23.458333333333332,11.083333333333334,0.0,47.49249999999999,0.0,43.32583333333333,77.94833333333334,4.583333333333333,0.0,27.5,212.11,75.0,49.87416666666667,8.4275,0.0,0.0,33.09583333333334,33.09583333333334,42.278333333333336,16.089999999999996,0.0,58.333333333333336,67.23333333333333,0.0,0.0,58.333333333333336,0.0,1078.8879166666666,1.0,1.0,1.0,1.0,1.0,24.983563445101908,-89.99453333333315
774,424.0,3.0,2017.0,1122,Small city,Brest oblast,22.0,Female,410.48333333333335,6.0,"Higher education, After Higher education",Good,50.0,167.0,"Yes, in free time",No,Household without children,3.0,0.0,0.0,0.0,0.0,1891.8016666666667,0.0,0.0,0.0,0.0,0.0,0.0,22.916666666666668,0.0,0.0,37.450833333333335,1952.1691666666666,73.05536333333333,0.0,2025.22453,290.7033333333334,4.0625,86.1125,64.0,0.0,64.42083333333333,0.0,64.42083333333333,115.36166666666668,57.49166666666667,11.502500000000001,0.0,205.95833333333331,0.0,66.98333333333333,99.92916666666667,0.0,0.0,183.58041666666665,183.58041666666665,76.40166666666667,36.666666666666664,0.0,476.66666666666663,0.0,3.2375,0.0,207.5,0.0,2050.57875,1.0,1.0,1.0,1.0,1.0,17.92821542543655,-25.35422000000017
